Company;Customer account;Account statement;Bank account;Notes;Payment ID type;Invoicing and delivery on hold;Cash discount;Created date and time;Address verification status required to accept transactions;Credit limit;Credit rating;Currency;Customer classification group;Customer group;The integration key for Dynamics Connector;Dimension;Direct debit mandate ID;Default inventory status ID;Created time;Modified time;Destination code;Mode of delivery;Delivery reason;Delivery terms;eInvoice;EAN;Total discount;Enterprise code;Enterprise number;Accepts express bill of lading;Factoring account;Comments;Federal/Non-Federal indicator;Fine code;Fiscal code;Demand planning;UPS zone;On a customer invoice;Associated payment attachment on account statement;On a collection letter;On a free text invoice;On an interest note;On a project invoice;ID number;Prices include sales tax;Create indirect order lines;Create intercompany orders;Direct delivery;Warehouse;Site;Invoice account;Invoice address;1099-C indicator;Line discount;Line of business;Employee responsible;Mandatory credit limit;Modified by;Modified date and time;One-time customer;Name;Payment day;Method of payment;Payment schedule;Payment specification;Terms of payment;Product model;Customer rebate group;Freight accrual;Customer TMA group;Price group;Record-ID;Case tagging;Item tagging;Pallet tagging;Receipt calendar;Sales district;Sales group;Sales order pool;Segment;Carrier account number;Account code;Blind shipment;Charge fuel surcharge;Carrier ID;Statistics group;Subsegment;Supplementary item;Entity ID;Version;Table ID;Sales tax group;Packing duty license number;Use cash discount;Purchase request required;Tax exempt number;Vendor account;History available
rurt;RURT-000003;Always;;;;No;;02/21/2014 13:59;Always accept transaction;0.00;;RUB;;Физик;{181BB65E-A43C-4391-B699-91CB5828557F};0;;;4:59:01 AM;4:59:01 AM;;;;;No;;;;;No;;;;;;No;;;;;;;;;No;No;No;No;;;;Invoice account;No;;;;No;MaximG;02/21/2014 13:59;No;Мария Сергеевна Иванова;;;;;;;;No;;;22,565,430,641;No;No;No;;;;;;;;No;No;;;;;{00000000-0000-0000-0000-000000000000};0;77;НДС;;Normal;No;;;Web orders
rurt;RURT-000004;Always;;;;No;;02/21/2014 14:00;Always accept transaction;0.00;;RUB;;Физик;{DEEB8F4E-F56B-4B36-A934-CB13F78353E5};0;;;5:00:34 AM;5:00:34 AM;;;;;No;;;;;No;;;;;;No;;;;;;;;;No;No;No;No;;;;Invoice account;No;;;;No;MaximG;02/21/2014 14:00;No;Эльвира Ивановна Белова;;;;;;;;No;;;22,565,430,642;No;No;No;;;;;;;;No;No;;;;;{00000000-0000-0000-0000-000000000000};0;77;НДС;;Normal;No;;;Web orders
rurt;RURT-000005;Always;;;;No;;04/23/2014 19:44;Always accept transaction;0.00;;RUB;;Орг;{566CCDEA-DA5D-4718-B7C3-E12F014A2B75};0;;;10:44:26 AM;10:44:26 AM;;;;;No;;;;;No;;;;;;No;;;;;;;;;No;No;No;No;;;;Invoice account;No;;;;No;admin;04/23/2014 19:44;No;Gift Card Customer;;;;;;;;No;;;22,565,430,649;No;No;No;;;;;;;;No;No;;;;;{00000000-0000-0000-0000-000000000000};0;77;НДС;;Normal;No;;;Web orders
usp2;US-001;Always;;;;No;;01/15/2013 12:25;Always accept transaction;0.00;;USD;;30;{96FED26E-495E-4844-980D-C47286DE1A6A};0;;;12:00:00 AM;12:00:00 AM;;10;;CIF;No;;;;;No;;;;;;No;;;;;;;;;No;No;No;No;;;;Invoice account;No;;3100;;No;SARA;03/27/2014 15:58;No;Contoso Retail San Diego;;CHECK;;;Net10;;;No;;;22,565,427,637;No;No;No;;;;01;;;;No;No;;;;;{00000000-0000-0000-0000-000000000000};0;77;CA;;Normal;No;;;Web orders
usp2;US-002;Always;;;;No;;01/15/2013 12:22;Always accept transaction;0.00;;USD;;30;{A7EC5A35-AC64-458F-A5DD-D07FEA9EAD38};0;;;12:00:00 AM;12:00:00 AM;;10;;FOB;No;;;;;No;;;;;;No;;;;;;;;;No;No;No;No;;;;Invoice account;No;;3100;;No;Admin;06/06/2013 20:38;No;Contoso Retail Los Angeles;;CHECK;;;Net10;;;No;;;22,565,427,636;No;No;No;;;;01;;;;No;No;;;;;{00000000-0000-0000-0000-000000000000};0;77;CA;;Normal;No;;;Web orders
usp2;US-005;Always;;;;No;;01/15/2013 12:26;Always accept transaction;0.00;;USD;;30;{005AE95F-5ED3-4482-A46D-46778CB641DB};0;;;12:00:00 AM;12:00:00 AM;;10;;CIF;No;;;;;No;;;;;;No;;;;;;;;;No;No;No;No;;;;Invoice account;No;;3100;;No;SARA;03/27/2014 15:59;No;Contoso Retail Seattle;;CHECK;;;Net10;;;No;;;22,565,427,638;No;No;No;;;;01;;;;No;No;;;;;{00000000-0000-0000-0000-000000000000};0;77;WA;;Normal;No;;;Web orders
usp2;US-020;Always;;;;No;;01/15/2013 12:27;Always accept transaction;0.00;;USD;;30;{B25EF737-6549-4247-BB42-0A78CD5518AD};0;;;12:00:00 AM;12:00:00 AM;;10;;FOB;No;;;;;No;;;;;;No;;;;;;;;;No;No;No;No;;;;Invoice account;No;;3100;;No;Admin;06/06/2013 20:38;No;Orchid Shopping;;CHECK;;;Net10;;;No;;;22,565,427,639;No;No;No;;;;01;;;;No;No;;;;;{00000000-0000-0000-0000-000000000000};0;77;GA;;Normal;No;;;Web orders
usp2;US-027;Always;;;;No;;01/15/2013 12:19;Always accept transaction;0.00;;USD;;30;{0ADF9B88-DC81-45B0-BDB2-43633DF7CB87};0;;;12:00:00 AM;12:00:00 AM;;10;;FOB;No;;;;;No;;;;;;No;;;;;;;;;No;No;No;No;;;;Invoice account;No;;3100;;No;Admin;06/06/2013 20:38;No;Birch Company;;CHECK;;;Net10;;;No;;;22,565,427,635;No;No;No;;;;03;;;;No;No;;;;;{00000000-0000-0000-0000-000000000000};0;77;;;Normal;No;;;Web orders
usp2;US-031;Always;;;;No;1%D07;01/17/2013 15:08;Always accept transaction;0.00;;USD;;80;{088AB33E-854C-45BD-A3B3-7399BF27F098};0;;;12:00:00 AM;12:00:00 AM;;10;;FOB;No;;;;;No;;;;;;No;;;;;;;;;No;No;No;No;12;1;;Invoice account;No;;2844;;No;Admin;06/06/2013 20:38;No;Aroscenty;;CHECK;;;Net10;;;No;;;22,565,427,640;No;No;No;;;;01;;;;No;No;;;;;{00000000-0000-0000-0000-000000000000};0;77;CA;;Normal;No;;;Web orders
usp2;US-032;Always;;;;No;1%D07;01/17/2013 15:21;Always accept transaction;0.00;;USD;;80;{C7930A46-1BCA-4831-B8BF-A27170325F81};0;;;12:00:00 AM;12:00:00 AM;;10;;FOB;No;;;;;No;;;;;;No;;;;;;;;;No;No;No;No;12;1;;Invoice account;No;;2087;;No;Admin;06/06/2013 20:38;No;Puree Squize;;CHECK;;;Net10;;;No;;;22,565,427,641;No;No;No;;;;01;;;;No;No;;;;;{00000000-0000-0000-0000-000000000000};0;77;GA;;Normal;No;;;Web orders
uspi;US-004;Always;;;;No;;11/18/2012 15:53;Always accept transaction;0.00;Good;USD;;10;{AB2E9467-CFB8-4271-881B-306EC17C7191};22,565,426,982;;;12:00:00 AM;12:00:00 AM;;10;;FOB;No;;;;;No;;;;;;No;;;;;;;;;No;No;No;No;;;;Invoice account;No;;2100;;No;Admin;06/06/2013 20:38;No;Cave Wholesales;;CHECK;;;Net45;;;No;;02;22,565,424,558;No;No;No;;10;01;04;10;;;No;No;;01;10;;{00000000-0000-0000-0000-000000000000};0;77;GA;;Normal;No;;;Web orders
uspi;US-007;Always;;;;No;;11/18/2012 15:58;Always accept transaction;0.00;;USD;;10;{CDB11CA3-379B-4114-91F5-BA14D7CE02F5};22,565,426,982;;;12:00:00 AM;12:00:00 AM;;10;;FOB;No;;;;;No;;;;;;No;;;;;;;;;No;No;No;No;;;;Invoice account;No;;2100;;No;Admin;06/06/2013 20:38;No;Desert Wholesales;;CHECK;;;Net45;;;No;;;22,565,424,559;No;No;No;;10;01;04;10;;;No;No;;01;10;;{00000000-0000-0000-0000-000000000000};0;77;NV;;Normal;No;;;Web orders
uspi;US-009;Always;;;;No;;11/18/2012 16:03;Always accept transaction;0.00;;USD;;10;{0CD897B8-F794-4824-B41A-B67A413E9247};22,565,426,982;;;12:00:00 AM;12:00:00 AM;;10;;FOB;No;;;;;No;;;;;;No;;;;;;;;;No;No;No;No;;;;Invoice account;No;;2100;;No;Admin;06/06/2013 20:38;No;Owl Wholesales;;CHECK;;;Net45;;;No;;;22,565,424,560;No;No;No;;10;01;04;10;;;No;No;;01;10;;{00000000-0000-0000-0000-000000000000};0;77;CO;;Normal;No;;;Web orders
uspi;US-010;Always;;;;No;;11/18/2012 16:06;Always accept transaction;0.00;;USD;;10;{3058FE76-08C4-4482-8283-9EAB7697B744};22,565,426,982;;;12:00:00 AM;12:00:00 AM;;10;;FOB;No;;;;;No;;;;;;No;;;;;;;;;No;No;No;No;;;;Invoice account;No;;2100;;No;Admin;06/06/2013 20:38;No;Sunset Wholesales;;CHECK;;;Net45;;;No;;;22,565,424,561;No;No;No;;20;01;04;10;;;No;No;;01;10;;{00000000-0000-0000-0000-000000000000};0;77;TX;;Normal;No;;;Web orders
uspi;US-013;Always;;;;No;;11/18/2012 16:09;Always accept transaction;0.00;;USD;;10;{B9BF2593-D008-498B-A082-780885A48FCA};22,565,426,982;;;12:00:00 AM;12:00:00 AM;;10;;FOB;No;;;;;No;;;;;;No;;;;;;;;;No;No;No;No;;;;Invoice account;No;;2100;;No;Admin;06/06/2013 20:38;No;Pelican Wholesales;;CHECK;;;Net45;;;No;;;22,565,424,562;No;No;No;;40;01;04;10;;;No;No;;02;10;;{00000000-0000-0000-0000-000000000000};0;77;NY;;Normal;No;;;Web orders
uspi;US-014;Always;;;;No;;11/18/2012 16:12;Always accept transaction;0.00;;USD;;30;{A3122C66-0555-41C9-B3D4-2EC178FB4357};22,565,426,982;;;12:00:00 AM;12:00:00 AM;;10;;FOB;No;;;;;No;;;;;;No;;;;;;;;;No;No;No;No;;;;Invoice account;No;;2100;;No;Admin;06/06/2013 20:38;No;Grebe Wholesales;;CHECK;;;Net45;;;No;;;22,565,424,563;No;No;No;;20;01;04;10;;;No;No;;01;10;;{00000000-0000-0000-0000-000000000000};0;77;FL;;Normal;No;;;Web orders
uspi;US-016;Always;;;;No;;11/18/2012 16:15;Always accept transaction;0.00;;USD;;10;{2E64ECF9-8EB8-4E74-99D0-6833BBEFE90D};22,565,426,982;;;12:00:00 AM;12:00:00 AM;;60;;EXW;No;;;;;No;;;;;;No;;;;;;;;;No;No;No;No;;;;Invoice account;No;;2100;;No;Admin;06/06/2013 20:38;No;Whale Wholesales;;CHECK;;;Net30;;;No;;;22,565,424,564;No;No;No;;30;01;04;10;;;No;No;;03;10;;{00000000-0000-0000-0000-000000000000};0;77;IL;;Normal;No;;;Web orders
uspi;US-017;Always;;;;No;;11/18/2012 16:17;Always accept transaction;0.00;;USD;;10;{F86B5885-7269-4944-8E43-2B8D874E7B24};22,565,426,982;;;12:00:00 AM;12:00:00 AM;;10;;FOB;No;;;;;No;;;;;;No;;;;;;;;;No;No;No;No;;;;Invoice account;No;;2100;;No;Admin;06/06/2013 20:38;No;Turtle Wholesales;;CHECK;;;Net45;;;No;;;22,565,424,565;No;No;No;;40;01;04;10;;;No;No;;02;10;;{00000000-0000-0000-0000-000000000000};0;77;MN;;Normal;No;;;Web orders
uspi;US-019;Always;;;;No;;11/18/2012 16:23;Always accept transaction;0.00;;USD;;10;{56A15797-B089-4415-8931-8024D1D9A644};22,565,426,982;;;12:00:00 AM;12:00:00 AM;;10;;FOB;No;;;;;No;;;;;;No;;;;;;;;;No;No;No;No;;;;Invoice account;No;;2100;;No;Admin;06/06/2013 20:38;No;Sunflower Wholesales;;CHECK;;;Net30;;;No;;;22,565,424,566;No;No;No;;20;01;04;10;;;No;No;;01;10;;{00000000-0000-0000-0000-000000000000};0;77;GA;;Normal;No;;;Web orders
uspi;US-021;Always;;;;No;;11/18/2012 16:25;Always accept transaction;0.00;;USD;;10;{683FFAC1-D796-4079-8A22-EA06DCA1A233};22,565,426,982;;;12:00:00 AM;12:00:00 AM;;10;;FOB;No;;;;;No;;;;;;No;;;;;;;;;No;No;No;No;;;;Invoice account;No;;2100;;No;Admin;06/06/2013 20:38;No;Otter Wholesales;;CHECK;;;COD;;;No;;;22,565,424,567;No;No;No;;20;01;04;10;;;No;No;;02;10;;{00000000-0000-0000-0000-000000000000};0;77;TN;;Normal;No;;;Web orders
uspi;US-024;Always;;;;No;;11/18/2012 16:27;Always accept transaction;0.00;;USD;;10;{D387CB1C-5DD1-49BD-A27E-52E8388E602A};22,565,426,982;;;12:00:00 AM;12:00:00 AM;;30;;FOB;No;;;;;No;;;;;;No;;;;;;;;;No;No;No;No;;;;Invoice account;No;;2100;;No;Admin;06/06/2013 20:38;No;Yellow Square;;ELECTRONIC;;;Net30;;;No;;;22,565,424,568;No;No;No;;30;01;04;10;;;No;No;;03;10;;{00000000-0000-0000-0000-000000000000};0;77;OH;;Normal;No;;;Web orders
uspi;US-025;Always;;;;No;;11/18/2012 16:30;Always accept transaction;0.00;;USD;;30;{908AE221-57C3-4602-BC09-023E480A6F53};22,565,426,982;;;12:00:00 AM;12:00:00 AM;;30;;EXW;No;;;;;No;;;;;;No;;;;;;;;;No;No;No;No;;;;Invoice account;No;;3100;;No;Admin;06/06/2013 20:38;No;Oak Company;;CHECK;;;Net30;;;No;;;22,565,424,569;No;No;No;;20;01;03;10;;;No;No;;03;10;;{00000000-0000-0000-0000-000000000000};0;77;WA;;Normal;No;;;Web orders
uspi;US-026;Always;;;;No;;11/18/2012 16:32;Always accept transaction;0.00;;USD;;10;{932F2025-6D74-48A6-B2FC-426E075D0617};22,565,426,982;;;12:00:00 AM;12:00:00 AM;;30;;EXW;No;;;;;No;;;;;;No;;;;;;;;;No;No;No;No;;;;Invoice account;No;;2100;;No;Admin;06/06/2013 20:38;No;Maple Company;;CHECK;;;Net30;;;No;;;22,565,424,570;No;No;No;;20;01;04;10;;;No;No;;03;10;;{00000000-0000-0000-0000-000000000000};0;77;MA;;Normal;No;;;Web orders
uspi;US-027;Always;;;;No;;11/18/2012 16:34;Always accept transaction;0.00;;USD;;30;{39C6B163-E8A0-4657-BF45-FD169966466C};22,565,426,982;;;12:00:00 AM;12:00:00 AM;;10;;FOB;No;;;;;No;;;;;;No;;;;;;;;;No;No;No;No;;;;Invoice account;No;;3100;;No;Admin;06/06/2013 20:38;No;Birch Company;;CHECK;;;Net10;;;No;;;22,565,424,571;No;No;No;;20;01;03;20;;;No;No;;03;10;;{00000000-0000-0000-0000-000000000000};0;77;CA;;Normal;No;;;Web orders
usrt;004003;Always;;;;No;;11/11/2014 22:09;Always accept transaction;0.00;;USD;;30;{EE7B201F-6932-4AC4-8EE9-428A0CF94AD9};0;;;1:09:20 PM;1:09:20 PM;;;;;No;;;;;No;;;;;;No;;;;;;;;;No;No;No;No;DC-EAST;EAST;;Invoice account;No;;;;No;MarcB;11/25/2014 00:18;No;Holly Smith;;;;;;;;No;;;22,565,432,155;No;No;No;;;;;;;;No;No;;;;;{00000000-0000-0000-0000-000000000000};0;77;MD;;Normal;No;;;Web orders
usrt;004005;Always;;;;No;;11/11/2014 22:20;Always accept transaction;0.00;;USD;;30;{9D1F2A72-AC27-4946-A0AF-2168494A7019};0;;;1:20:03 PM;1:20:03 PM;;;;;No;;;;;No;;;;;;No;;;;;;;;;No;No;No;No;;;;Invoice account;No;;;;No;MarcB;11/11/2014 22:21;No;Greg Jones;;;;;;;;No;;;22,565,432,156;No;No;No;;;;;;;;No;No;;;;;{00000000-0000-0000-0000-000000000000};0;77;CA;;Normal;No;;;Web orders
usrt;004007;Always;;;;No;;11/12/2014 20:53;Always accept transaction;0.00;;USD;;30;{F8410C76-6D18-4EF4-8AE1-1E17B90CA385};0;;;11:53:41 AM;11:53:41 AM;;;;;No;;;;;No;;;;;;No;;;;;;;;;No;No;No;No;;;;Invoice account;No;;;;No;MarcB;11/12/2014 20:55;No;Stacy Smith;;;;;;;;No;;;22,565,432,157;No;No;No;;;;;;;;No;No;;;;;{00000000-0000-0000-0000-000000000000};0;77;;;Normal;No;;;Web orders
usrt;004009;Always;;;;No;;11/21/2014 16:07;Always accept transaction;0.00;;USD;;30;{83F5BC69-F223-41C5-BC64-40C972BC1C92};0;;;7:07:52 AM;7:07:52 AM;;;;;No;;;;;No;;;;;;No;;;;;;;;;No;No;No;No;;;;Invoice account;No;;;;No;MarcB;11/21/2014 16:08;No;Barbara White;;;;;;;;No;;;22,565,432,158;No;No;No;;;;;;;;No;No;;;;;{00000000-0000-0000-0000-000000000000};0;77;;;Normal;No;;;Web orders
usrt;004011;Always;;;;No;;11/21/2014 16:10;Always accept transaction;0.00;;USD;;30;{D8871933-457F-4759-8BF4-4F1FC80E2E0A};0;;;7:10:37 AM;7:10:37 AM;;standard;;;No;;;;;No;;;;;;No;;;;;;;;;No;No;No;No;DC-WEST;WEST;;Invoice account;No;;;;No;MarcB;11/25/2014 00:46;No;Ana Gates;;;;;;;;No;;;22,565,432,159;No;No;No;;;;;;;;No;No;;;;;{00000000-0000-0000-0000-000000000000};0;77;;;Normal;No;;;Web orders
usrt;004013;Always;;;;No;;11/21/2014 16:13;Always accept transaction;0.00;;USD;;30;{25F3DC6B-5E82-4853-A171-F9AFEEB6131E};0;;;7:13:41 AM;7:13:41 AM;;standard;;;No;;;;;No;;;;;;No;;;;;;;;;No;No;No;No;;;;Invoice account;No;;;;No;MarcB;11/25/2014 00:47;No;Clay Jones;;;;;;;;No;;;22,565,432,160;No;No;No;;;;;;;;No;No;;;;;{00000000-0000-0000-0000-000000000000};0;77;;;Normal;No;;;Web orders
usrt;004015;Always;;;;No;;11/21/2014 16:15;Always accept transaction;0.00;;USD;;30;{F10ABD6E-D90C-48E2-8874-427D7A419A0F};0;;;7:15:47 AM;7:15:47 AM;;standard;;;No;;;;;No;;;;;;No;;;;;;;;;No;No;No;No;;;;Invoice account;No;;;;No;MarcB;11/25/2014 00:47;No;Hanna Smith;;;;;;;;No;;;22,565,432,161;No;No;No;;;;;;;;No;No;;;;;{00000000-0000-0000-0000-000000000000};0;77;;;Normal;No;;;Web orders
usrt;004017;Always;;;;No;;11/21/2014 16:18;Always accept transaction;0.00;;USD;;30;{FEC96E17-3D2D-4FF8-B746-0FE51731C624};0;;;7:18:02 AM;7:18:02 AM;;;;;No;;;;;No;;;;;;No;;;;;;;;;No;No;No;No;;;;Invoice account;No;;;;No;MarcB;11/21/2014 16:18;No;Richard Smith;;;;;;;;No;;;22,565,432,162;No;No;No;;;;;;;;No;No;;;;;{00000000-0000-0000-0000-000000000000};0;77;;;Normal;No;;;Web orders
usrt;004019;Always;;;;No;;11/21/2014 16:20;Always accept transaction;0.00;;USD;;30;{B1FB5805-20F8-4109-B72C-4423B9917944};0;;;7:20:10 AM;7:20:10 AM;;;;;No;;;;;No;;;;;;No;;;;;;;;;No;No;No;No;;;;Invoice account;No;;;;No;MarcB;11/21/2014 16:21;No;Steve Green;;;;;;;;No;;;22,565,432,163;No;No;No;;;;;;;;No;No;;;;;{00000000-0000-0000-0000-000000000000};0;77;;;Normal;No;;;Web orders
usrt;004021;Always;;;;No;;03/30/2017 15:40;Always accept transaction;0.00;;USD;;30;{A2C6D76D-8E03-4A40-AE23-1B87197D0B6A};0;;;3:40:02 PM;3:40:02 PM;;;;;No;;;;;No;;;;;;No;;;;;;;;;No;No;No;No;;;;Invoice account;No;;;;No;jm;03/30/2017 15:40;No;Test;;;;;Net10;;;No;;;22,565,439,044;No;No;No;;;;;;;;No;No;;;;;{00000000-0000-0000-0000-000000000000};0;77;;;Normal;No;;;Web orders
usrt;004121;Always;;;;No;;04/06/2017 15:44;Always accept transaction;0.00;;USD;;20;{8528BC1A-80F9-4093-A434-BB45861B6389};0;;;3:44:48 PM;3:44:48 PM;;;;;No;;;;;No;;;;;;No;;;;;;;;;No;No;No;No;;;;Invoice account;No;;1100;;No;jm;04/06/2017 15:46;No;my sai customer stadium;;;;;Net30;;;No;;;22,565,439,794;No;No;No;;;;;;;;No;No;;;;;{00000000-0000-0000-0000-000000000000};0;77;;;Normal;No;;;Web orders
usrt;004222;Always;;;;No;;04/07/2017 12:56;Always accept transaction;0.00;;USD;;20;{47B033B5-2A08-47B6-B8D4-818A960C5AFA};0;;;12:56:42 PM;12:56:42 PM;;;;;No;;;;;No;;;;;;No;;;;;;;;;No;No;No;No;;;;Invoice account;No;;;;No;jm;04/07/2017 12:56;No;Test SAI customer stadium;;;;;Net30;;;No;;;22,565,440,544;No;No;No;;;;;;;;No;No;;;;;{00000000-0000-0000-0000-000000000000};0;77;;;Normal;No;;;Web orders
usrt;100001;Always;;;;No;;10/06/2012 22:03;Always accept transaction;0.00;;USD;;30;{E02F2C1E-3A95-477E-A0E9-0577AA70B833};0;;;12:00:00 AM;12:00:00 AM;;;;;No;;;;;No;;;;;;No;;;;;;;;;No;No;No;No;DC;DC;;Invoice account;No;;;;No;ViktorV;02/21/2014 19:20;No;Default Retail Customer;;;;;Net10;;;No;;;22,565,422,808;No;No;No;;;;;;;;No;No;;;;;{00000000-0000-0000-0000-000000000000};0;77;WA;;Normal;No;;;Web orders
usrt;100002;Always;;;;No;;10/12/2012 23:14;Always accept transaction;0.00;;USD;;30;{85F4DA21-584D-4811-857C-79E6AD379149};0;;;12:00:00 AM;12:00:00 AM;;;;;No;;;;;No;;;;;;No;;;;;;;;;No;No;No;No;DC;DC;;Invoice account;No;;;;No;ViktorV;02/21/2014 19:20;No;Default Online Customer;;CRED;;;Net30;;;No;;;22,565,423,058;No;No;No;;;;;;;;No;No;;;;;{00000000-0000-0000-0000-000000000000};0;77;WA;;Normal;No;;;Web orders
usrt;100003;Always;;;;No;;12/03/2013 15:07;Always accept transaction;0.00;;USD;;30;{ABFC22E9-52F5-4281-94AE-85CE2DEA3831};0;;;6:07:17 AM;6:07:17 AM;;;;;No;;;;;No;;;;;;No;;;;;;;;;No;No;No;No;DC-WEST;WEST;;Invoice account;No;;;Emma Harris;No;ViktorV;02/21/2014 19:14;No;Default Call center Customer;;CRED;;;Net30;;;No;;;22,565,429,888;No;No;No;;;;;;;;No;No;;;;;{00000000-0000-0000-0000-000000000000};0;77;WA;;Normal;No;;;Web orders
usrt;1001;Always;;;;No;;01/19/2009 17:29;Always accept transaction;0.00;;USD;;20;{B45E9E4C-4174-45F8-B25E-027A8210261A};0;;;12:00:00 AM;12:00:00 AM;;10;;FOB;No;;;;;No;;;;;;No;;;;;;;;;No;No;No;No;DC-CENTRAL;CENTRAL;;Invoice account;No;;1100;;No;jm;03/30/2017 15:01;No;Basketball Stadium;;;;;Net30;;;No;;;22,565,422,559;No;No;No;;;;07;;;;No;No;;01;;;{00000000-0000-0000-0000-000000000000};0;77;No-Tax;;Normal;No;;;Web orders
usrt;1002;Always;;;;No;;01/19/2009 17:46;Always accept transaction;0.00;;USD;;20;{FC28F115-E896-4F29-B3AC-50BC9C3A4408};0;;;12:00:00 AM;12:00:00 AM;;10;;FOB;No;;;;;No;;;;;;No;;;;;;;;;No;No;No;No;;;;Invoice account;No;;1100;;No;Admin;06/06/2013 20:38;No;Football Stadium;;;;;Net30;;;No;;;22,565,422,560;No;No;No;;;;;;;;No;No;;03;;;{00000000-0000-0000-0000-000000000000};0;77;OH;;Normal;No;;;Web orders
usrt;1003;Always;;;;No;;01/19/2009 17:50;Always accept transaction;0.00;;USD;;20;{28773F2C-49FC-448D-948A-6F3146A06A64};0;;;12:00:00 AM;12:00:00 AM;;10;;FOB;No;;;;;No;;;;;;No;;;;;;;;;No;No;No;No;DC-CENTRAL;CENTRAL;;Invoice account;No;;1100;;No;ViktorV;02/21/2014 19:21;No;Hockey Stadium;;;;;Net30;;;No;;;22,565,422,561;No;No;No;;;;;;;;No;No;;03;;;{00000000-0000-0000-0000-000000000000};0;77;No-Tax;;Normal;No;;;Web orders
usrt;1004;Always;;;;No;;01/19/2009 17:53;Always accept transaction;0.00;;USD;;20;{A950D015-DB41-4D59-B128-D345FA467F92};0;;;12:00:00 AM;12:00:00 AM;;10;;FOB;No;;;;;No;;;;;;No;;;;;;;;;No;No;No;No;DC-CENTRAL;CENTRAL;;Invoice account;No;;1100;;No;ViktorV;02/21/2014 19:22;No;Tennis Stadium;;;;;Net30;;;No;;;22,565,422,562;No;No;No;;;;;;;;No;No;;02;;;{00000000-0000-0000-0000-000000000000};0;77;TX;;Normal;No;;;Web orders
usrt;2001;Always;;;;No;;10/05/2012 23:34;Always accept transaction;1,500.00;;USD;;30;{3BD10828-3C2C-40C6-B9CB-CAFD41DE7121};0;;;12:00:00 AM;12:00:00 AM;;;;;No;;;;;No;;;;;;No;;;;;;;;;No;No;No;No;DC-WEST;WEST;;Invoice account;No;;;;Yes;ViktorV;02/21/2014 19:16;No;Karen Berg;;;;;Net10;;;No;;;22,565,422,565;No;No;No;;;;;;;;No;No;;;;;{00000000-0000-0000-0000-000000000000};0;77;WA;;Normal;No;;;Web orders
usrt;2002;Always;;;;No;;10/05/2012 23:41;Always accept transaction;0.00;;USD;;30;{05568C73-A3EC-49F4-9406-537F4F05F3D0};0;;;12:00:00 AM;12:00:00 AM;;;;;No;;;;;No;;;;;;No;;;;;;;;;No;No;No;No;DC-WEST;WEST;;Invoice account;No;;;;No;ViktorV;02/21/2014 19:16;No;Mary Kay Andersen;;;;;Net10;;;No;;;22,565,422,566;No;No;No;;;;;;;;No;No;;;;;{00000000-0000-0000-0000-000000000000};0;77;WA;;Normal;No;;;Web orders
usrt;2003;Always;;;;No;;10/05/2012 23:45;Always accept transaction;0.00;;USD;;30;{FAB08982-3499-469C-AEA5-3CDE3306D68F};0;;;12:00:00 AM;12:00:00 AM;;;;;No;;;;;No;;;;;;No;;;;;;;;;No;No;No;No;DC-WEST;WEST;;Invoice account;No;;;;No;ViktorV;02/21/2014 19:17;No;Stuart Railson;;;;;Net10;;;No;;;22,565,422,567;No;No;No;;;;;;;;No;No;;;;;{00000000-0000-0000-0000-000000000000};0;77;CA;;Normal;No;;;Web orders
usrt;2004;Always;;;;No;;10/05/2012 23:48;Always accept transaction;0.00;;USD;;30;{FA175670-EF18-40AB-A687-DDA71A15A599};0;;;12:00:00 AM;12:00:00 AM;;;;;No;;;;;No;;;;;;No;;;;;;;;;No;No;No;No;DC-EAST;EAST;;Invoice account;No;;;;No;ViktorV;02/21/2014 19:18;No;Mark Alexieff;;;;;Net10;;;No;;;22,565,422,568;No;No;No;;;;;;;;No;No;;;;;{00000000-0000-0000-0000-000000000000};0;77;NY;;Normal;No;;;Web orders
usrt;2005;Always;;;;No;;10/05/2012 23:55;Always accept transaction;0.00;;USD;;30;{35E05B35-3FB4-4710-81C0-B56345453E65};0;;;12:00:00 AM;12:00:00 AM;;;;;No;;;;;No;;;;;;No;;;;;;;;;No;No;No;No;DC-WEST;WEST;;Invoice account;No;;;;No;ViktorV;02/21/2014 19:19;No;Shu Ito;;;;;Net10;;;No;;;22,565,422,569;No;No;No;;;;;;;;No;No;;;;;{00000000-0000-0000-0000-000000000000};0;77;CA;;Normal;No;;;Web orders
usrt;3001;Always;;;;No;;01/19/2009 17:58;Always accept transaction;0.00;;USD;;30;{83FAB1AF-911B-43EC-BA73-8608974C685D};0;;;12:00:00 AM;12:00:00 AM;;10;;FOB;No;;;;;No;;;;;;No;;;;;;;;;No;No;No;No;DC-WEST;WEST;;Invoice account;No;;3100;;No;ViktorV;02/21/2014 19:22;No;Contoso Retail San Diego;;;;;Net10;;;No;;;22,565,422,563;No;No;No;;;;;;;;No;No;;01;;;{00000000-0000-0000-0000-000000000000};0;77;Resale;;Normal;No;35-12345;;Web orders
